transaction_id,cart_size,transaction_amount,transaction_type,transaction_status,customer_age_group,session_duration,time_spent_on_payment_page,customer_ip_location,card_expiration_delay,payment_method,login_status,time_since_account_creation,ip_address_previous_transactions,user_segment,product_views_during_session,visit_origin,device_type,flag
3168322,1,45,product,complete,26-35,12.71,29.83,local,20,creditcard,logged-in,0,0,,7.0,email,app,0
3260705,1,73,product,complete,46-55,7.66,29.36,local,12,creditcard,logged-in,-99999,1,,3.0,search engine,app,0
3200423,1,78,product,complete,,6.53,21.89,eu,11,3rd party,logged-in,801,1,T76E,4.0,search engine,mobile,1
3210176,2,123,product,complete,,22.99,,local,-1,4x,logged-in,612,0,AE1R,4.0,direct,mobile,0
3013911,3,87,product,complete,,30.12,23.55,local,18,creditcard,logged-in,501,1,AE1R,7.0,direct,desktop,0
3286292,2,131,product,complete,26-35,14.49,28.37,local,18,creditcard,logged-in,1033,0,OTLH,6.0,email,desktop,0
3009661,2,104,product,complete,,8.48,24.93,local,13,creditcard,guest,-99999,1,,7.0,search engine,desktop,0
3039117,2,121,product,complete,18-25,12.55,27.46,local,22,creditcard,logged-in,0,0,,8.0,email,mobile,0
3020859,2,81,product,complete,26-35,14.46,25.94,local,23,creditcard,logged-in,-99999,0,,12.0,search engine,app,0
3249434,1,67,product,complete,,10.78,,local,-1,4x,guest,-99999,0,,6.0,email,desktop,0
3182291,1,50,product,complete,18-25,10.16,,local,-1,3rd party,logged-in,380,1,HQTL,5.0,search engine,app,0
3268202,3,194,product,complete,36-45,9.47,36.02,local,17,creditcard,logged-in,1006,1,7ZUQ,7.0,search engine,desktop,0
3036587,1,85,product,complete,18-25,11.29,27.13,non-eu/unknown,22,creditcard,logged-in,0,1,,7.0,search engine,app,0
3263799,4,247,product,complete,,52.97,33.79,local,15,creditcard,guest,-99999,0,,5.0,search engine,desktop,0
3070812,5,183,service,complete,,,,non-eu/unknown,20,4x,guest,-99999,0,,,,,1
3041338,1,56,product,complete,,5.2,28.26,local,18,creditcard,logged-in,0,1,,4.0,search engine,mobile,0
3225049,3,111,product,pending,,39.21,25.89,eu,15,creditcard,guest,-99999,0,,2.0,paid,mobile,0
3198406,3,162,product,complete,46-55,18.95,26.36,eu,16,creditcard,logged-in,616,0,GIKJ,6.0,direct,app,0
3256172,1,71,product,complete,,14.4,,non-eu/unknown,-1,instore,guest,-99999,2,,5.0,direct,mobile,0
3105371,4,145,product,complete,,40.37,24.72,local,25,creditcard,logged-in,460,0,NZ9Z,5.0,direct,desktop,0
3176091,1,31,product,complete,36-45,8.75,24.74,local,12,creditcard,logged-in,879,2,Q7Y0,4.0,search engine,mobile,0
3255866,2,55,product,complete,36-45,10.52,,eu,-1,creditcard,logged-in,929,0,M0BQ,5.0,direct,mobile,1
3157379,1,80,product,complete,26-35,9.39,34.82,local,15,creditcard,logged-in,-99999,1,,11.0,direct,app,0
3030268,1,55,product,complete,18-25,13.58,,local,-1,instore,logged-in,590,0,WZWX,6.0,search engine,desktop,0
3223315,1,43,product,complete,,8.25,,local,-1,instore,logged-in,558,1,X254,4.0,direct,desktop,0
3165806,4,315,product,complete,,43.32,25.55,eu,11,creditcard,guest,-99999,1,,5.0,direct,app,1
3297543,2,125,product,complete,,16.36,22.05,local,21,creditcard,guest,-99999,0,,3.0,search engine,mobile,0
3286584,4,245,product,complete,,28.13,25.11,local,21,creditcard,guest,-99999,0,,3.0,search engine,mobile,0
3012666,1,38,product,complete,,11.72,,local,-1,4x,guest,-99999,1,,4.0,direct,desktop,0
3176551,2,72,product,complete,26-35,14.64,37.62,non-eu/unknown,27,creditcard,logged-in,493,0,GK4Z,10.0,direct,app,0
3162198,3,117,product,complete,,18.8,23.21,local,23,creditcard,logged-in,596,0,M0BQ,7.0,direct,desktop,0
3204787,3,82,product,complete,,,,local,19,creditcard,guest,-99999,1,,,,,0
3197601,2,121,product,complete,46-55,20.13,30.06,local,20,creditcard,logged-in,522,0,I7IW,5.0,search engine,mobile,0
3170763,2,109,product,complete,,27.73,28.13,local,19,creditcard,guest,-99999,0,,7.0,direct,desktop,1
3213513,2,133,product,complete,26-35,26.83,27.23,local,15,creditcard,logged-in,0,0,,10.0,search engine,app,0
3095251,2,76,product,complete,,24.13,28.67,non-eu/unknown,23,creditcard,logged-in,14,0,M0BQ,4.0,search engine,desktop,0
3237661,2,65,product,complete,,24.62,39.7,local,14,creditcard,guest,-99999,1,,4.0,email,mobile,0
3234392,3,111,product,complete,,21.99,31.64,local,15,creditcard,guest,-99999,1,,6.0,direct,mobile,0
3271555,2,131,product,complete,,20.94,26.2,local,20,creditcard,guest,-99999,0,,4.0,search engine,mobile,0
3078742,4,236,product,complete,,28.79,,local,-1,3rd party,guest,-99999,2,,10.0,search engine,mobile,0
3190507,1,14,product,complete,56+,15.68,38.84,local,19,creditcard,logged-in,906,0,AE1R,3.0,paid,mobile,0
3294169,3,213,product,complete,,30.54,30.44,local,20,creditcard,guest,-99999,1,,4.0,search engine,desktop,0
3016719,1,63,product,complete,18-25,,,local,18,creditcard,logged-in,857,1,JYYA,,,,0
3063547,1,54,product,complete,,15.7,,local,-1,3rd party,logged-in,872,0,6QZP,3.0,paid,desktop,0
3286619,1,48,product,complete,,11.44,,non-eu/unknown,-1,creditcard,guest,-99999,0,,5.0,direct,mobile,1
3234261,1,26,product,complete,,4.8100000000000005,22.86,local,9,creditcard,guest,-99999,1,,8.0,search engine,mobile,0
3248711,1,40,product,complete,46-55,10.52,,local,-1,3rd party,logged-in,1409,0,X254,3.0,paid,mobile,0
3093523,2,120,product,complete,,18.96,28.66,local,21,creditcard,guest,-99999,0,,5.0,direct,desktop,0
3062771,1,58,product,complete,,13.58,19.68,local,21,creditcard,guest,-99999,0,,6.0,direct,desktop,0
3092867,2,145,product,complete,,20.65,39.34,local,19,creditcard,logged-in,243,0,ME7O,7.0,email,desktop,0
3158206,1,48,product,complete,,16.2,24.58,local,15,creditcard,guest,-99999,0,,6.0,search engine,mobile,0
3183271,3,184,product,complete,,18.85,,local,-1,3rd party,logged-in,319,0,T76E,5.0,search engine,mobile,0
3146267,1,21,product,complete,,14.99,33.48,local,17,creditcard,logged-in,0,0,,5.0,direct,desktop,0
3256505,1,53,product,complete,,5.95,30.83,eu,13,creditcard,logged-in,658,0,H1KS,6.0,search engine,desktop,0
3206609,2,134,service,complete,,24.67,32.09,local,17,creditcard,guest,-99999,0,,3.0,search engine,mobile,0
3128783,6,225,service,complete,,54.38,28.58,eu,22,creditcard,guest,-99999,2,,3.0,search engine,desktop,0
3080978,2,86,product,complete,26-35,12.75,29.67,local,15,creditcard,logged-in,88,0,UP79,5.0,direct,desktop,0
3127119,2,66,product,complete,46-55,16.62,24.08,local,15,creditcard,logged-in,1207,0,TZOP,5.0,search engine,app,0
3158604,2,134,service,complete,,18.02,36.42,local,23,creditcard,guest,-99999,0,,9.0,search engine,mobile,0
3018188,1,26,product,complete,,,,eu,22,creditcard,logged-in,414,0,I7IW,,,,0
3155704,3,196,product,complete,18-25,24.93,33.47,non-eu/unknown,15,creditcard,logged-in,1341,1,TZOP,5.0,paid,desktop,0
3059716,3,117,product,complete,18-25,33.21,39.01,local,21,creditcard,logged-in,523,0,X254,4.0,direct,mobile,0
3067167,2,113,product,complete,,24.83,33.44,local,23,creditcard,guest,-99999,0,,11.0,email,mobile,0
3025058,1,66,product,complete,36-45,10.72,,local,-1,4x,logged-in,412,0,JYYA,8.0,search engine,mobile,0
3267925,1,50,product,complete,,8.73,30.3,local,18,creditcard,guest,-99999,0,,8.0,paid,mobile,0
3143832,3,180,product,complete,26-35,30.47,14.36,local,13,creditcard,logged-in,74,1,928S,11.0,direct,desktop,0
3112686,1,47,service,complete,36-45,15.15,33.38,local,19,creditcard,logged-in,0,0,,6.0,direct,mobile,0
3007874,1,49,product,complete,18-25,7.62,,eu,-1,4x,logged-in,125,1,AE1R,5.0,direct,desktop,0
3288377,3,201,product,complete,,27.09,,local,-1,instore,logged-in,635,1,LMYN,4.0,search engine,desktop,0
3106653,3,135,product,complete,36-45,30.57,,local,-1,3rd party,logged-in,-99999,1,,7.0,direct,app,0
3286689,1,43,product,complete,,9.31,,non-eu/unknown,-1,3rd party,guest,-99999,0,,8.0,paid,mobile,0
3280352,2,119,product,complete,46-55,10.73,,local,-1,3rd party,logged-in,691,0,M0BQ,2.0,direct,app,0
3293231,1,74,service,complete,,7.1,29.53,local,23,creditcard,guest,-99999,0,,4.0,direct,mobile,0
3201343,2,93,product,complete,18-25,20.92,,local,-1,3rd party,logged-in,1493,0,,5.0,search engine,desktop,0
3134206,3,85,product,complete,26-35,30.19,31.43,eu,23,creditcard,logged-in,1109,0,T76E,4.0,search engine,mobile,0
3257597,2,56,product,complete,56+,14.59,30.54,local,13,creditcard,logged-in,-99999,2,,4.0,direct,app,0
3061396,1,55,product,complete,,,,local,22,creditcard,guest,-99999,0,,,,,0
3002522,4,144,product,complete,,28.35,24.13,local,21,creditcard,logged-in,496,0,7ZUQ,7.0,search engine,mobile,0
3205561,4,247,product,complete,,36.46,35.03,local,12,creditcard,guest,-99999,0,,7.0,search engine,desktop,0
3039137,3,150,product,complete,,15.35,,local,-1,4x,logged-in,1280,0,3R3T,8.0,direct,mobile,0
3203162,2,127,product,complete,26-35,10.96,35.3,local,23,creditcard,logged-in,1027,0,ME7O,3.0,direct,mobile,0
3048737,1,62,product,complete,26-35,13.09,26.01,local,18,creditcard,logged-in,0,0,,7.0,search engine,desktop,0
3239145,5,225,product,complete,18-25,25.61,24.4,local,19,creditcard,logged-in,265,0,UP79,13.0,email,desktop,0
3024051,2,102,product,complete,,26.98,34.64,eu,20,creditcard,logged-in,0,0,,6.0,search engine,mobile,0
3187061,3,154,product,complete,36-45,21.52,22.08,local,13,creditcard,logged-in,-99999,0,,3.0,direct,app,0
3042041,1,62,product,complete,,9.62,,local,-1,3rd party,logged-in,527,2,M0BQ,8.0,paid,mobile,0
3038005,2,102,product,complete,26-35,30.78,,local,-2,creditcard,logged-in,217,0,AE1R,5.0,paid,desktop,1
3290931,2,112,product,complete,56+,16.66,39.03,local,16,creditcard,logged-in,1100,0,3R3T,8.0,direct,mobile,0
3064236,3,83,product,complete,,28.14,,local,-1,3rd party,guest,-99999,0,,8.0,paid,mobile,1
3085442,1,16,product,complete,,13.45,30.77,local,22,creditcard,guest,-99999,0,,10.0,direct,desktop,0
3148198,2,61,product,complete,56+,24.95,,local,-1,4x,logged-in,260,1,6QZP,7.0,email,app,0
3172014,3,166,product,complete,,12.72,36.11,local,24,creditcard,logged-in,0,0,,5.0,paid,mobile,0
3104982,1,64,product,complete,,7.45,,local,-1,4x,guest,-99999,0,,3.0,paid,desktop,0
3038218,2,98,product,complete,,20.17,30.12,local,21,creditcard,guest,-99999,0,,4.0,search engine,mobile,0
3204551,2,131,product,complete,,16.78,31.55,local,12,creditcard,guest,-99999,1,,4.0,search engine,mobile,0
3265328,3,184,product,complete,26-35,,,eu,23,creditcard,guest,-99999,0,,,,,0
3126384,2,52,product,complete,,12.42,28.25,eu,19,creditcard,guest,-99999,0,,7.0,search engine,desktop,0
3133792,1,70,product,complete,,10.75,,local,-1,3rd party,guest,-99999,0,,5.0,search engine,desktop,0
3063697,1,45,product,complete,26-35,9.2,51.16,local,18,creditcard,logged-in,0,0,,5.0,search engine,desktop,0
3195033,2,96,product,complete,,22.59,32.0,local,12,creditcard,logged-in,366,1,3R3T,4.0,search engine,mobile,0
3006682,1,19,product,complete,18-25,9.01,22.7,local,19,creditcard,logged-in,855,1,,6.0,direct,desktop,0
3132863,2,148,product,complete,,,,local,24,creditcard,logged-in,1142,0,TZOP,,,,0
3042005,2,87,product,complete,,16.7,35.94,local,19,creditcard,guest,-99999,0,,6.0,direct,desktop,0
3263501,2,50,service,complete,26-35,18.57,29.04,local,15,creditcard,logged-in,-99999,0,,3.0,direct,app,0
3219228,2,113,product,complete,,30.08,29.93,eu,22,creditcard,guest,-99999,1,,4.0,search engine,desktop,0
3048026,3,197,product,complete,,27.8,38.93,local,15,creditcard,logged-in,693,0,NZ9Z,5.0,direct,mobile,0
3259007,2,130,product,complete,,20.05,27.28,local,13,creditcard,guest,-99999,1,,9.0,search engine,desktop,0
3264515,2,128,product,complete,56+,16.69,37.38,local,14,creditcard,logged-in,809,0,ME7O,5.0,search engine,app,0
3122804,3,199,product,complete,,27.64,29.32,local,15,creditcard,logged-in,542,1,LMYN,2.0,paid,mobile,0
3147725,1,29,product,complete,,9.75,27.77,local,16,creditcard,logged-in,1511,2,928S,11.0,search engine,mobile,0
3050136,3,171,product,complete,,39.13,,local,-1,instore,guest,-99999,0,,2.0,paid,mobile,0
3250256,1,56,product,complete,,10.04,,local,-1,4x,logged-in,0,0,,9.0,paid,mobile,0
3282118,2,85,product,complete,,28.59,29.28,local,11,creditcard,logged-in,122,0,Q7Y0,6.0,search engine,mobile,0
3252528,1,54,product,complete,18-25,9.13,25.57,local,13,creditcard,logged-in,530,1,WZWX,6.0,search engine,app,0
3008758,1,24,product,complete,26-35,8.14,27.68,local,15,creditcard,logged-in,153,0,M0BQ,7.0,paid,mobile,0
3133345,1,32,product,complete,,7.04,,local,-1,4x,guest,-99999,0,,5.0,direct,desktop,0
3189437,2,64,product,complete,46-55,8.16,24.64,local,15,creditcard,logged-in,847,2,UPET,6.0,direct,mobile,0
3044425,1,82,product,complete,,,,eu,21,creditcard,guest,-99999,0,,,,,0
3044245,1,36,product,complete,,14.38,,local,-1,4x,guest,-99999,1,,3.0,paid,desktop,0
3037962,1,21,product,complete,,7.11,29.6,local,18,creditcard,logged-in,0,0,,12.0,direct,mobile,0
3127697,3,110,product,complete,18-25,39.17,30.36,non-eu/unknown,16,creditcard,logged-in,1277,1,UJ8H,5.0,direct,mobile,0
3224427,1,43,product,complete,46-55,9.82,31.07,local,18,creditcard,logged-in,1215,0,Q7Y0,7.0,search engine,desktop,0
3026211,1,47,product,complete,,8.54,28.72,eu,16,creditcard,logged-in,1126,0,UP79,4.0,search engine,mobile,0
3081321,2,97,product,complete,,12.45,24.62,non-eu/unknown,17,creditcard,guest,-99999,0,,5.0,search engine,desktop,0
3070848,3,148,product,complete,,39.77,,local,-1,instore,guest,-99999,0,,6.0,search engine,mobile,0
3235237,1,39,product,complete,26-35,10.01,,local,-1,instore,logged-in,381,0,PTLP,7.0,search engine,desktop,0
3210972,1,53,product,complete,46-55,9.04,30.2,local,12,creditcard,logged-in,737,2,HQTL,5.0,search engine,desktop,0
3008565,1,72,service,complete,,6.71,38.59,eu,19,creditcard,logged-in,706,0,3R3T,5.0,search engine,mobile,0
3166878,1,42,product,complete,36-45,5.25,26.53,local,22,creditcard,logged-in,1336,1,JYYA,8.0,paid,mobile,0
3125366,1,42,product,complete,46-55,4.72,,local,-1,3rd party,logged-in,-99999,0,,7.0,search engine,app,0
3028454,3,166,product,complete,,21.41,,non-eu/unknown,-1,3rd party,guest,-99999,0,,11.0,direct,mobile,0
3057101,1,38,product,complete,26-35,13.87,,eu,-1,instore,logged-in,462,0,,7.0,direct,mobile,0
3135875,4,273,product,complete,26-35,32.1,28.38,local,10,creditcard,logged-in,451,0,T76E,3.0,search engine,desktop,0
3066695,3,90,product,complete,,48.24,,local,-1,3rd party,guest,-99999,0,,3.0,direct,desktop,0
3243293,2,124,product,complete,26-35,24.46,,local,-1,3rd party,logged-in,414,0,H1KS,5.0,search engine,mobile,0
3071863,2,151,product,complete,,24.34,,local,-1,instore,guest,-99999,0,,6.0,email,desktop,0
3161562,2,110,product,complete,26-35,16.79,36.12,eu,19,creditcard,logged-in,771,0,I7IW,5.0,search engine,mobile,0
3205107,1,42,product,complete,,6.5,,local,-1,instore,guest,-99999,0,,7.0,email,desktop,0
3068814,5,320,product,complete,,55.54,28.18,eu,19,creditcard,guest,-99999,2,,8.0,email,desktop,0
3143461,1,26,product,complete,36-45,13.93,27.81,local,17,creditcard,logged-in,173,0,WZWX,7.0,direct,desktop,0
3027273,1,11,product,complete,,12.55,,local,-1,3rd party,logged-in,200,0,ME7O,6.0,direct,mobile,0
3072351,1,49,product,complete,,9.81,,eu,-1,3rd party,guest,-99999,0,,5.0,email,mobile,0
3110208,1,69,product,complete,,7.25,35.66,eu,19,creditcard,guest,-99999,0,,5.0,direct,desktop,0
3211457,4,139,product,complete,36-45,32.63,29.28,local,17,creditcard,logged-in,603,2,LMYN,4.0,direct,mobile,0
3238311,4,213,product,complete,,32.56,,local,-1,3rd party,logged-in,436,0,928S,5.0,email,desktop,0
3046431,2,90,product,complete,,8.59,35.47,eu,20,creditcard,logged-in,723,1,TZOP,5.0,direct,mobile,0
3142589,1,43,product,complete,,8.22,32.17,local,22,creditcard,guest,-99999,1,,9.0,direct,desktop,0
3003561,2,93,product,complete,,16.19,27.19,eu,20,creditcard,guest,-99999,0,,7.0,direct,desktop,0
3168087,2,119,product,complete,,22.3,25.19,local,13,creditcard,logged-in,387,1,HQTL,5.0,direct,desktop,0
3212902,1,21,product,complete,,6.7,,local,-1,4x,logged-in,1218,0,OTLH,4.0,direct,mobile,0
3216895,1,58,product,complete,18-25,9.46,28.76,local,23,creditcard,logged-in,283,1,NZ9Z,5.0,direct,desktop,0
3232871,1,49,product,complete,36-45,6.88,,local,-1,3rd party,logged-in,-99999,0,,5.0,paid,app,0
3266539,2,108,product,complete,,,,local,23,creditcard,logged-in,1078,1,7ZUQ,,,,0
3184328,1,33,service,complete,,10.44,20.41,non-eu/unknown,13,creditcard,logged-in,1459,0,,2.0,search engine,desktop,1
3266701,1,39,product,complete,,8.24,,local,-1,4x,guest,-99999,1,,7.0,direct,desktop,0
3247764,1,36,product,complete,18-25,5.29,,local,-1,3rd party,logged-in,-99999,0,,7.0,email,app,0
3292588,2,74,product,complete,,14.62,,eu,-1,4x,guest,-99999,0,,4.0,direct,desktop,0
3086769,3,182,product,pending,18-25,15.24,26.08,local,16,creditcard,logged-in,668,2,M0BQ,7.0,direct,desktop,0
3014343,2,138,product,complete,,10.75,28.63,eu,15,creditcard,guest,-99999,0,,3.0,email,desktop,0
3276693,1,34,product,complete,,6.17,35.68,local,10,creditcard,logged-in,939,1,3R3T,4.0,search engine,mobile,0
3270689,1,41,product,complete,,8.9,,eu,-1,instore,logged-in,461,1,X254,4.0,direct,desktop,0
3210472,1,52,product,complete,,9.88,26.74,local,19,creditcard,guest,-99999,0,,6.0,direct,desktop,0
3138503,2,57,product,complete,46-55,14.79,33.09,local,16,creditcard,logged-in,-99999,1,,7.0,direct,app,0
3104791,2,121,product,complete,,10.39,27.66,local,21,creditcard,guest,-99999,0,,4.0,search engine,desktop,0
3270382,1,45,service,complete,36-45,6.95,20.63,eu,17,creditcard,logged-in,234,0,OTLH,4.0,direct,app,0
3230529,3,154,product,complete,,15.51,29.79,local,18,creditcard,logged-in,1471,1,UPET,4.0,paid,mobile,0
3096488,5,150,product,complete,,55.92,33.31,eu,20,creditcard,logged-in,496,1,GIKJ,3.0,direct,mobile,0
3043185,1,48,product,complete,,13.29,15.38,local,18,creditcard,logged-in,1379,1,,6.0,email,desktop,0
3160259,2,74,product,complete,,12.68,,eu,-1,instore,logged-in,592,2,HQTL,13.0,direct,desktop,0
3288396,2,106,product,complete,,24.71,20.94,local,21,creditcard,logged-in,239,0,OTLH,8.0,direct,desktop,0
3130234,2,127,product,complete,,22.72,,local,-1,instore,logged-in,0,1,,8.0,email,desktop,0
3147899,1,85,product,complete,,9.94,37.49,local,23,creditcard,logged-in,514,0,OTLH,4.0,search engine,mobile,0
3176475,3,220,product,complete,,39.53,,local,-1,3rd party,logged-in,0,0,,4.0,search engine,mobile,0
3015289,1,56,product,complete,,8.0,26.38,local,21,creditcard,logged-in,470,1,HXJI,5.0,email,desktop,0
3081253,1,37,service,complete,26-35,11.9,28.82,local,16,creditcard,guest,-99999,0,,6.0,paid,app,0
3193501,2,111,product,complete,,28.14,,local,-1,3rd party,logged-in,248,0,3R3T,6.0,direct,mobile,0
3146117,1,69,product,complete,,7.43,30.69,local,19,creditcard,logged-in,0,1,,7.0,paid,mobile,0
3116245,1,41,product,complete,36-45,8.18,30.72,eu,20,creditcard,logged-in,0,0,,9.0,search engine,desktop,0
3259396,2,120,product,pending,,24.03,26.37,local,20,creditcard,guest,-99999,1,,7.0,direct,mobile,0
3145514,1,65,product,complete,,10.23,33.6,local,23,creditcard,logged-in,0,1,,7.0,search engine,mobile,0
3065945,1,25,product,complete,46-55,4.59,,local,-1,4x,logged-in,633,2,NZ9Z,6.0,paid,app,1
3196258,2,134,product,complete,,22.14,,local,-1,instore,logged-in,937,1,T76E,2.0,search engine,mobile,0
3039631,1,7,product,complete,18-25,9.2,27.12,local,11,creditcard,logged-in,0,0,,5.0,search engine,mobile,0
3199951,1,16,product,complete,,10.89,28.5,local,18,creditcard,guest,-99999,0,,8.0,direct,mobile,0
3230023,3,169,product,complete,,33.61,27.56,local,14,creditcard,logged-in,1526,2,WZWX,5.0,direct,desktop,0
3130385,2,48,product,complete,,,,local,11,creditcard,logged-in,0,0,,,,,0
3269301,3,116,product,complete,18-25,27.15,,local,-1,instore,logged-in,611,0,ME7O,6.0,direct,mobile,0
3207563,2,99,product,complete,,20.51,30.62,local,14,creditcard,logged-in,400,0,WZWX,9.0,email,mobile,0
3097157,3,181,product,complete,46-55,21.46,,eu,-1,instore,logged-in,1201,1,X254,4.0,search engine,app,0
3154276,1,42,product,complete,18-25,7.26,38.83,non-eu/unknown,19,creditcard,logged-in,-99999,0,,4.0,direct,app,0
3225197,1,41,product,complete,56+,9.3,,local,-1,instore,logged-in,151,0,I7IW,6.0,direct,mobile,0
3089527,1,30,product,complete,36-45,8.38,32.7,local,13,creditcard,logged-in,0,1,,6.0,search engine,mobile,0
3136457,2,138,product,complete,,15.28,19.51,non-eu/unknown,11,creditcard,guest,-99999,1,,5.0,search engine,mobile,1
3056842,1,46,product,complete,,8.67,35.75,eu,24,creditcard,logged-in,300,0,M0BQ,5.0,paid,mobile,0
3209902,1,21,product,complete,,9.59,39.67,local,18,creditcard,logged-in,714,0,X254,6.0,direct,mobile,0
3138001,1,15,product,complete,,11.7,,local,-1,creditcard,logged-in,482,0,UJ8H,5.0,direct,mobile,1
3071496,1,55,product,complete,,7.85,28.41,local,19,creditcard,logged-in,298,0,JYYA,6.0,search engine,mobile,0
